test_time	commit	tool	problem	instance	ans	elapsed	seed	threads	omp-threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	log-step	convergence	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp43	1152.000000	18.899014	8	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22659.000000,9043.000000,4414.000000,2351.000000,1849.000000,1515.000000,1455.000000,1304.000000,1252.000000,1179.000000,1173.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1164.000000,1163.000000,1152.000000,1152.000000,1152.000000,1152.000000,1152.000000,1152.000000,1152.000000,1152.000000,1152.000000,1152.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp43	1277.000000	18.940062	9	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22123.000000,9963.000000,5169.000000,2776.000000,1766.000000,1466.000000,1379.000000,1353.000000,1337.000000,1309.000000,1309.000000,1287.000000,1287.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1286.000000,1277.000000,1277.000000,1277.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp43	981.000000	18.881544	10	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22025.000000,9827.000000,5005.000000,2806.000000,2194.000000,1551.000000,1496.000000,1419.000000,1187.000000,1120.000000,1108.000000,1063.000000,1062.000000,1050.000000,1044.000000,1044.000000,1044.000000,1044.000000,1044.000000,1044.000000,1044.000000,1044.000000,1044.000000,1044.000000,1044.000000,1041.000000,1041.000000,1041.000000,981.000000,981.000000,981.000000,981.000000,981.000000,981.000000,981.000000,981.000000,981.000000,981.000000,981.000000,981.000000,981.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp44	1139.000000	19.026717	1	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22275.000000,9731.000000,4497.000000,2345.000000,1764.000000,1448.000000,1424.000000,1214.000000,1205.000000,1156.000000,1156.000000,1148.000000,1148.000000,1140.000000,1140.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000,1139.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp44	1196.000000	18.935844	2	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21686.000000,9412.000000,4528.000000,2495.000000,1960.000000,1649.000000,1598.000000,1455.000000,1447.000000,1400.000000,1400.000000,1375.000000,1375.000000,1353.000000,1348.000000,1341.000000,1341.000000,1341.000000,1341.000000,1341.000000,1320.000000,1320.000000,1320.000000,1320.000000,1276.000000,1246.000000,1238.000000,1238.000000,1238.000000,1238.000000,1238.000000,1238.000000,1196.000000,1196.000000,1196.000000,1196.000000,1196.000000,1196.000000,1196.000000,1196.000000,1196.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp44	1298.000000	18.914993	3	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21929.000000,9818.000000,5152.000000,2600.000000,1977.000000,1711.000000,1464.000000,1399.000000,1372.000000,1348.000000,1348.000000,1348.000000,1348.000000,1348.000000,1348.000000,1347.000000,1347.000000,1347.000000,1347.000000,1319.000000,1319.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000,1298.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp44	1106.000000	18.901342	4	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22147.000000,10121.000000,4581.000000,2879.000000,2255.000000,1450.000000,1373.000000,1310.000000,1279.000000,1241.000000,1237.000000,1231.000000,1231.000000,1231.000000,1231.000000,1231.000000,1207.000000,1207.000000,1207.000000,1207.000000,1202.000000,1202.000000,1200.000000,1200.000000,1200.000000,1183.000000,1183.000000,1118.000000,1118.000000,1115.000000,1115.000000,1115.000000,1106.000000,1106.000000,1106.000000,1106.000000,1106.000000,1106.000000,1106.000000,1106.000000,1106.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp44	1040.000000	18.943142	5	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22002.000000,9955.000000,4681.000000,2310.000000,1668.000000,1376.000000,1355.000000,1163.000000,1112.000000,1056.000000,1056.000000,1044.000000,1044.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000,1040.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp44	1091.000000	18.987544	6	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22034.000000,10136.000000,4942.000000,2633.000000,2010.000000,1720.000000,1643.000000,1457.000000,1408.000000,1313.000000,1313.000000,1163.000000,1153.000000,1141.000000,1128.000000,1108.000000,1108.000000,1108.000000,1108.000000,1108.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1103.000000,1093.000000,1093.000000,1091.000000,1091.000000,1091.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp44	944.000000	18.956222	7	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22469.000000,10012.000000,4912.000000,2426.000000,1689.000000,1347.000000,1226.000000,1065.000000,1057.000000,1006.000000,1006.000000,1005.000000,1005.000000,1005.000000,1005.000000,1005.000000,1005.000000,1005.000000,1005.000000,1005.000000,1005.000000,1005.000000,1005.000000,1004.000000,1004.000000,1004.000000,1004.000000,961.000000,951.000000,951.000000,951.000000,951.000000,944.000000,944.000000,944.000000,944.000000,944.000000,944.000000,944.000000,944.000000,944.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp44	1128.000000	18.946165	8	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22703.000000,10137.000000,4571.000000,2295.000000,1496.000000,1333.000000,1276.000000,1196.000000,1195.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1188.000000,1170.000000,1170.000000,1128.000000,1128.000000,1128.000000,1128.000000,1128.000000,1128.000000,1128.000000,1128.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp44	1062.000000	18.880545	9	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22164.000000,9956.000000,5040.000000,2478.000000,1866.000000,1427.000000,1362.000000,1200.000000,1181.000000,1122.000000,1122.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1077.000000,1077.000000,1077.000000,1077.000000,1077.000000,1069.000000,1069.000000,1069.000000,1062.000000,1062.000000,1062.000000,1062.000000,1062.000000,1062.000000,1062.000000,1062.000000,1062.000000,1062.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp44	1201.000000	18.916499	10	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22054.000000,10047.000000,5060.000000,2638.000000,2157.000000,1797.000000,1599.000000,1413.000000,1394.000000,1297.000000,1297.000000,1279.000000,1279.000000,1277.000000,1265.000000,1261.000000,1205.000000,1205.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp45	1332.000000	19.030320	1	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22061.000000,9677.000000,4939.000000,2657.000000,2012.000000,1927.000000,1620.000000,1413.000000,1406.000000,1392.000000,1392.000000,1351.000000,1351.000000,1346.000000,1346.000000,1346.000000,1337.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000,1332.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp45	1092.000000	18.934847	2	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21497.000000,9889.000000,4601.000000,2365.000000,1774.000000,1531.000000,1450.000000,1326.000000,1275.000000,1210.000000,1210.000000,1201.000000,1201.000000,1201.000000,1201.000000,1201.000000,1128.000000,1116.000000,1116.000000,1116.000000,1116.000000,1094.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp45	1078.000000	18.869579	3	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21734.000000,10199.000000,5288.000000,2803.000000,1846.000000,1446.000000,1335.000000,1187.000000,1183.000000,1157.000000,1156.000000,1148.000000,1148.000000,1114.000000,1114.000000,1114.000000,1102.000000,1083.000000,1083.000000,1083.000000,1083.000000,1083.000000,1083.000000,1083.000000,1083.000000,1083.000000,1083.000000,1083.000000,1083.000000,1078.000000,1078.000000,1078.000000,1078.000000,1078.000000,1078.000000,1078.000000,1078.000000,1078.000000,1078.000000,1078.000000,1078.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp45	1180.000000	18.910138	4	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21924.000000,9614.000000,5106.000000,2684.000000,2008.000000,1613.000000,1484.000000,1240.000000,1220.000000,1202.000000,1201.000000,1189.000000,1186.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000,1180.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp45	1295.000000	18.971561	5	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21796.000000,9980.000000,5055.000000,2731.000000,1876.000000,1725.000000,1620.000000,1492.000000,1406.000000,1365.000000,1348.000000,1335.000000,1335.000000,1331.000000,1331.000000,1329.000000,1329.000000,1305.000000,1305.000000,1305.000000,1305.000000,1305.000000,1305.000000,1305.000000,1305.000000,1305.000000,1305.000000,1305.000000,1305.000000,1304.000000,1304.000000,1300.000000,1300.000000,1300.000000,1295.000000,1295.000000,1295.000000,1295.000000,1295.000000,1295.000000,1295.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp45	1129.000000	18.937775	6	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21832.000000,9514.000000,4467.000000,2637.000000,1890.000000,1526.000000,1411.000000,1279.000000,1206.000000,1181.000000,1172.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1154.000000,1154.000000,1154.000000,1154.000000,1154.000000,1129.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp45	942.000000	18.964012	7	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22269.000000,10001.000000,4809.000000,2064.000000,1564.000000,1329.000000,1126.000000,1050.000000,1037.000000,989.000000,979.000000,973.000000,973.000000,969.000000,969.000000,955.000000,955.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000,942.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp45	1134.000000	18.853456	8	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22470.000000,10072.000000,5219.000000,2420.000000,1746.000000,1520.000000,1330.000000,1186.000000,1186.000000,1138.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp45	1416.000000	18.987037	9	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21965.000000,9959.000000,5185.000000,2926.000000,2306.000000,1843.000000,1748.000000,1597.000000,1582.000000,1528.000000,1528.000000,1504.000000,1504.000000,1482.000000,1482.000000,1456.000000,1456.000000,1456.000000,1456.000000,1456.000000,1456.000000,1456.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000,1416.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp45	1323.000000	18.879366	10	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21857.000000,9961.000000,5082.000000,2807.000000,2396.000000,1999.000000,1794.000000,1572.000000,1537.000000,1425.000000,1425.000000,1373.000000,1373.000000,1373.000000,1373.000000,1373.000000,1373.000000,1373.000000,1373.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp46	1250.000000	18.972453	1	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22755.000000,10092.000000,5109.000000,2774.000000,1925.000000,1692.000000,1557.000000,1424.000000,1397.000000,1326.000000,1320.000000,1312.000000,1312.000000,1310.000000,1310.000000,1310.000000,1301.000000,1301.000000,1301.000000,1301.000000,1301.000000,1301.000000,1301.000000,1301.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000,1250.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp46	1426.000000	18.973804	2	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22143.000000,9888.000000,4716.000000,2955.000000,2495.000000,2079.000000,1841.000000,1547.000000,1527.000000,1439.000000,1439.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1434.000000,1426.000000,1426.000000,1426.000000,1426.000000,1426.000000,1426.000000,1426.000000,1426.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
